index,timestamp,heart_wf,breath_wf,hr_fft,rr_fft,combined
191,26-11-2025 23:49,106.6406,106.6406,57.14,14.06,0.0757626265425213
192,26-11-2025 23:49,107.8125,107.8125,57.14,16.41,0.12949356854687055
193,26-11-2025 23:49,107.8125,107.8125,54.55,16.41,0.12043760138603132
194,26-11-2025 23:49,107.8125,107.8125,54.55,16.41,0.12043760138603132
195,26-11-2025 23:49,107.8125,107.8125,54.55,14.06,0.07871265974213082
196,26-11-2025 23:49,107.8125,107.8125,54.55,16.41,0.12043760138603132
197,26-11-2025 23:49,107.8125,107.8125,54.55,16.41,0.12043760138603132
198,26-11-2025 23:49,106.6406,106.6406,54.55,14.06,0.06670665938168208
199,26-11-2025 23:49,106.6406,106.6406,54.55,16.41,0.10843160102558258
200,26-11-2025 23:49,106.6406,106.6406,54.55,14.06,0.06670665938168208
201,26-11-2025 23:49,106.6406,106.6406,54.55,16.41,0.10843160102558258
202,26-11-2025 23:49,106.6406,106.6406,54.55,14.06,0.06670665938168208
203,26-11-2025 23:49,106.6406,106.6406,54.55,14.06,0.06670665938168208
204,26-11-2025 23:49,106.6406,106.6406,54.55,16.41,0.10843160102558258
205,26-11-2025 23:49,106.6406,106.6406,54.55,14.06,0.06670665938168208
206,26-11-2025 23:49,106.6406,106.6406,109.09,14.06,0.25740644662189993
207,26-11-2025 23:50,106.6406,106.6406,109.09,16.41,0.29913138826580044
208,26-11-2025 23:50,106.6406,106.6406,109.09,14.06,0.25740644662189993
209,26-11-2025 23:50,106.6406,106.6406,109.09,14.06,0.25740644662189993
210,26-11-2025 23:51,104.2969,48.0469,133.33,7.03,-0.0698365541474032
211,26-11-2025 23:51,124.2188,46.875,50.0,7.03,-0.25579117207534263
212,26-11-2025 23:51,141.7969,110.1562,50.0,9.38,0.17984337032333775
213,26-11-2025 23:51,141.7969,110.1562,60.0,9.38,0.21480849449646167
214,26-11-2025 23:51,141.7969,110.1562,60.0,9.38,0.21480849449646167
215,26-11-2025 23:51,106.6406,106.6406,60.0,11.72,0.044215263355299905
216,26-11-2025 23:51,106.6406,106.6406,60.0,11.72,0.044215263355299905
217,26-11-2025 23:51,134.7656,111.3281,60.0,11.72,0.22269988902799365
218,26-11-2025 23:51,107.8125,107.8125,133.33,11.72,0.312620519277266
219,26-11-2025 23:51,107.8125,107.8125,133.33,14.06,0.3541679079780009
220,26-11-2025 23:51,107.8125,107.8125,133.33,14.06,0.3541679079780009
221,26-11-2025 23:51,133.5938,79.6875,100.0,14.06,0.24955335777591303
222,26-11-2025 23:51,112.5,112.5,52.17,14.06,0.11841393714054727
223,26-11-2025 23:51,112.5,112.5,52.17,11.72,0.07686654843981233
224,26-11-2025 23:51,112.5,112.5,52.17,11.72,0.07686654843981233
225,26-11-2025 23:51,112.5,112.5,52.17,14.06,0.11841393714054727
226,26-11-2025 23:51,112.5,112.5,52.17,11.72,0.07686654843981233
227,26-11-2025 23:51,112.5,112.5,52.17,14.06,0.11841393714054727
228,26-11-2025 23:51,112.5,112.5,52.17,11.72,0.07686654843981233
229,26-11-2025 23:51,112.5,112.5,52.17,14.06,0.11841393714054727
230,26-11-2025 23:51,113.6719,113.6719,52.17,11.72,0.08887254880026108
231,26-11-2025 23:51,113.6719,113.6719,52.17,14.06,0.130419937500996
232,26-11-2025 23:51,113.6719,113.6719,100.0,14.06,0.2976581264210474
233,26-11-2025 23:51,113.6719,113.6719,100.0,14.06,0.2976581264210474
234,26-11-2025 23:51,113.6719,113.6719,100.0,11.72,0.2561107377203127
235,26-11-2025 23:51,101.9531,101.9531,100.0,14.06,0.17760017179691023
236,26-11-2025 23:51,101.9531,101.9531,100.0,11.72,0.1360527830961753
237,26-11-2025 23:51,101.9531,101.9531,100.0,14.06,0.17760017179691023
238,26-11-2025 23:52,101.9531,101.9531,100.0,11.72,0.1360527830961753
239,26-11-2025 23:52,101.9531,101.9531,100.0,14.06,0.17760017179691023
240,27-11-2025 00:00,198.0469,92.5781,100.0,7.03,0.5438121964113172
241,27-11-2025 00:00,198.0469,87.8906,100.0,9.38,0.5636064908478122
242,27-11-2025 00:00,198.0469,87.8906,100.0,11.72,0.6051538795485472
243,27-11-2025 00:00,198.0469,87.8906,100.0,14.06,0.6467012682492821
244,27-11-2025 00:00,198.0469,87.8906,50.0,14.06,0.4718756473836627
245,27-11-2025 00:00,198.0469,87.8906,50.0,14.06,0.4718756473836627
246,27-11-2025 00:00,205.0781,87.8906,50.0,16.41,0.5527388053257016
247,27-11-2025 00:00,205.0781,87.8906,50.0,14.06,0.5110138636818011
248,27-11-2025 00:01,205.0781,87.8906,50.0,16.41,0.5527388053257016
249,27-11-2025 00:01,205.0781,87.8906,50.0,14.06,0.5110138636818011
250,27-11-2025 00:01,205.0781,87.8906,50.0,11.72,0.469466474981066
251,27-11-2025 00:01,205.0781,87.8906,50.0,14.06,0.5110138636818011
252,27-11-2025 00:01,205.0781,87.8906,54.55,14.06,0.5269229951805725
253,27-11-2025 00:01,205.0781,87.8906,54.55,14.06,0.5269229951805725
254,27-11-2025 00:01,162.8906,87.8906,50.0,11.72,0.23463550728313276
255,27-11-2025 00:01,162.8906,87.8906,50.0,14.06,0.2761828959838677
256,27-11-2025 00:01,162.8906,87.8906,50.0,14.06,0.2761828959838677
257,27-11-2025 00:01,161.7188,90.2344,50.0,11.72,0.23907839985496104
258,27-11-2025 00:01,161.7188,90.2344,50.0,14.06,0.280625788555696
259,27-11-2025 00:01,161.7188,90.2344,50.0,16.41,0.3223507301995965
260,27-11-2025 00:01,161.7188,90.2344,50.0,14.06,0.280625788555696
261,27-11-2025 00:01,161.7188,87.8906,50.0,14.06,0.26966023102508974
262,27-11-2025 00:01,161.7188,86.7188,50.0,16.41,0.3059028617574946
263,27-11-2025 00:01,161.7188,86.7188,50.0,14.06,0.2641779201135941
264,27-11-2025 00:02,94.9219,0.0,133.33,7.03,-0.3468104644751877
265,27-11-2025 00:02,94.9219,8.2031,133.33,9.38,-0.26670700718178
266,27-11-2025 00:03,94.9219,46.875,133.33,11.72,-0.04423166205650031
267,27-11-2025 00:03,94.9219,46.875,133.33,11.72,-0.04423166205650031
268,27-11-2025 00:03,131.25,217.9688,133.33,14.06,1.0
269,27-11-2025 00:03,131.25,46.875,133.33,16.41,0.24125608464670778
270,27-11-2025 00:03,131.25,46.875,133.33,14.06,0.19953114300280728
271,27-11-2025 00:03,131.25,46.875,133.33,16.41,0.24125608464670778
272,27-11-2025 00:03,131.25,46.875,133.33,14.06,0.19953114300280728
273,27-11-2025 00:03,131.25,46.875,50.0,14.06,-0.09183323673183397
274,27-11-2025 00:03,160.5469,46.875,50.0,11.72,0.029696574627865457
275,27-11-2025 00:03,174.6094,87.8906,50.0,14.06,0.3414139986625886
276,27-11-2025 00:03,174.6094,87.8906,54.55,14.06,0.35732313016135997
