Timestamp,Run,Rows,Avg_HR_clean,Avg_RR_clean,Avg_Range,Range_SD,HR_SD,RR_SD,HR_P2P,RR_P2P,Range_Slope,SQI,Final_Accurate_HR,HR_Class,RR_Class,Stress_Class
27-11-2025 00:02,22,34,74.04211902472241,13.523998244888622,0.5268227779161393,0.07217107742679926,15.548168845749373,0.6957808835507361,39.49938637356157,2.3348180104450247,0.006246331773070189,13.855966069153768,93.86275394535733,Elevated,Normal,Very High Stress
27-11-2025 00:05,23,31,65.10891461027569,12.643382068774516,0.7435139902015325,0.12410876951328088,8.530326032010334,0.675368005303696,27.043496982951453,1.945730183376421,-0.011127643328059707,8.057448348909704,84.9295495309106,Normal,Normal,Very High Stress
27-11-2025 00:06,24,27,69.42672831677193,11.973671816924075,0.420754622667311,0.03761625333531749,12.58757421293923,0.7780459947573368,32.127649357002554,2.0669346758788585,-0.0034869211668400483,26.58425311755094,89.24736323740686,Normal,Low,Very High Stress
27-11-2025 00:11,25,35,64.85699822076869,13.586675295323715,0.5528854331404451,0.042693009949790764,6.134770837890434,0.734042274814551,22.145109714854037,2.7782447993402393,-0.0005269549876640101,23.42303813144243,84.67763314140362,Normal,Normal,Very High Stress
27-11-2025 10:56,26,29,72.84277592936579,11.457494845309144,0.45171066281063366,0.0583679358836416,4.434706832095082,0.43506615556359,11.030573416855788,1.153619145431108,-0.004262076846458929,17.13269425860001,92.6634108500007,Elevated,Low,Very High Stress
27-11-2025 10:59,27,37,56.027692836728164,13.220738615490431,0.504384281975327,0.10655010937386915,8.274833068763854,1.1220933247672513,23.999029136363312,3.483289115854637,-0.005444443029618724,9.385255499749348,75.84832775736308,Normal,Normal,Very High Stress
27-11-2025 11:00,28,35,90.46714979494534,12.259471462424969,0.6212528140119312,0.2147055520524463,10.615015636023521,1.0176950204702662,32.63218524668518,3.034069561364543,-0.01863672063859497,4.6575414116712235,110.28778471558027,Elevated,Normal,Very High Stress
27-11-2025 11:02,29,36,95.60506389499292,13.186626605078468,0.5644040060748085,0.10174167388283654,7.533655195800305,1.5737147969173002,22.74943297190083,4.475342192752455,0.009344680881041857,9.82881411162527,115.42569881562784,High,Normal,Very High Stress
27-11-2025 11:04,30,33,90.41405002149111,12.953261785966673,0.7418671470790105,0.11280586446467444,10.66942013774862,0.38487202967168566,28.026508321025943,1.095744910453135,-0.010957456570265953,8.864787347231877,110.23468494212602,Elevated,Normal,Very High Stress
27-11-2025 11:06,31,36,74.96930727915054,13.506561723603804,0.3996859046384851,0.08437531071427043,1.142097062107432,0.7450066395880197,3.2792317352429734,2.113273953510536,-0.004134288053405158,11.851808207099966,94.78994219978546,Elevated,Normal,Very High Stress
27-11-2025 11:17,32,31,70.00885089783304,12.876666253731424,0.9221406233208901,0.1606163225531777,6.357877328711754,0.6139432178815862,21.684437051163997,2.0801405809556446,0.01640853802618108,6.22601728207863,89.82948581846796,Normal,Normal,Very High Stress
27-11-2025 13:04,33,35,76.25991208463304,14.130182017998433,1.345805255064717,0.23136583802118177,8.438189262323332,1.4814550140304799,23.457273002509297,4.379405072406643,-0.013023737277426438,4.322159263237682,108.67281531043949,Elevated,Normal,Very High Stress
27-11-2025 13:08,34,33,63.60254698069629,13.289128315843604,0.6441992801727361,0.04817454022008645,14.064039281390686,0.8101796036318298,36.915343637256086,2.82174944433814,-0.0007016667536879347,20.757852497013523,96.01545020650275,Elevated,Normal,Very High Stress
27-11-2025 13:10,35,38,58.33283265127504,13.02749835754473,0.5471198343298085,0.0717275207042242,3.275019691645669,1.3292971972439704,14.236931778737556,3.763255539511464,-0.0018572389804832898,13.94165015299501,90.7457358770815,Elevated,Normal,Very High Stress
27-11-2025 13:13,36,30,87.24452446095502,12.561466031225658,0.5778837739898552,0.1685554480149036,7.325345165393233,0.8969300862328504,23.981336501906924,2.4405685503852013,-0.01826393215882281,5.932765815505295,119.65742768676148,High,Normal,Very High Stress
27-11-2025 13:16,37,37,59.392582129649306,13.466081993720444,0.6219487938691819,0.1122817443881829,10.72665159785956,1.2378823664249194,36.83207264373444,3.4134600615597677,0.009007531782857115,8.906167297711177,91.80548535545576,Elevated,Normal,Very High Stress
27-11-2025 13:26,38,35,57.93951609788906,12.891433799914855,0.4832140014553111,0.08643302536699608,3.5867344243199786,0.7908365354872914,9.672087331227253,2.8483509873937134,-0.007742808623794794,11.569651713034261,90.35241932369551,Elevated,Normal,Very High Stress
27-11-2025 13:29,39,31,57.920176753669715,11.44231234894693,0.4759392367270342,0.03141094166618827,5.998846508794709,0.6024580633155737,21.857371550078653,1.6723679146471575,0.00292691016273176,31.836040148915103,90.33307997947617,Elevated,Low,Very High Stress
27-11-2025 13:30,40,25,80.92361882735631,12.339343930173083,0.5443868620874598,0.027301286951851206,2.5269577663744145,0.5644510142279373,8.314685496164415,1.5284915507244765,-0.0017427843818280445,36.628309931455206,113.33652205316275,Elevated,Normal,Very High Stress
27-11-2025 13:32,41,43,69.28203647328925,12.953051259508896,0.4395466925571826,0.15673760973978307,10.539431972796274,0.773689918035834,26.66240152760814,2.1185761462461947,-0.010845896244140979,6.3800896393673945,101.6949396990957,Elevated,Normal,Very High Stress
27-11-2025 13:36,42,27,61.313954882656766,12.94769028191355,0.3963022484504951,0.03633307051271334,3.2387180169096954,0.7331680609337717,8.823920796560252,1.9825120976522381,-0.00401458899992659,27.52313487102856,93.72685810846322,Elevated,Normal,Very High Stress
27-11-2025 13:39,43,30,62.47577803683898,12.32445287852885,0.3551444387460502,0.005090215563986637,4.175372281999917,0.5360308573941199,11.769604197842348,1.6111177755323975,9.275929322524345e-05,196.45533424458822,94.88868126264543,Elevated,Normal,Very High Stress
27-11-2025 13:40,44,31,57.202586365649296,13.105927476727208,0.353922611767903,0.0283131314215322,5.37563743348505,0.48945227396405433,15.454073899690925,1.4558116036804485,0.0011018617412515198,35.319300613972274,89.61548959145574,Normal,Normal,Very High Stress
27-11-2025 13:42,45,27,55.455112097634434,12.904762230938353,0.4027509275430534,0.02906648769369045,0.4933554590326843,0.5385545109403452,1.607881887272498,1.5321290377904155,-0.0028051614403979256,34.403881560725104,87.86801532344089,Normal,Normal,Very High Stress
27-11-2025 13:44,46,38,65.57237533327509,12.741330640430174,0.48311048659068234,0.029660312051381914,5.922472706297946,1.0638801786653753,21.617399203186515,2.961869636549693,-0.0008114826213403829,33.715086957536194,97.98527855908154,Elevated,Normal,Very High Stress
27-11-2025 13:50,47,35,63.53437505004574,12.095878348819351,0.49293947747154476,0.06441146363956862,11.85103320363773,0.8060863223044951,30.600919440585614,2.121943988808436,0.002954259884180173,15.525186721353895,95.9472782758522,Elevated,Normal,Very High Stress
27-11-2025 13:52,48,25,51.59212366243661,13.159791096454946,0.7218368843802858,0.0572408070478141,3.3065804136397663,0.19568672811849674,10.438952272042478,0.5546026500898869,-0.00606465334553899,17.470054172448776,84.00502688824307,Normal,Normal,Very High Stress
27-11-2025 13:53,49,35,70.95588247831861,13.693914638786701,0.9025730484167869,0.1396677806107936,6.026368454854413,0.1276078381576142,22.5593104103095,0.3890228193556702,0.011219180074875768,7.1598474295704495,103.36878570412506,Elevated,Normal,Very High Stress
27-11-2025 13:55,50,33,69.3934040117891,13.077661922324202,0.44070747213454586,0.19873771918670555,9.23099024702245,0.7550233493236961,24.205959340634905,2.3825357177163102,-0.014286420874697406,5.031757454459578,101.80630723759555,Elevated,Normal,Very High Stress
27-11-2025 13:57,51,42,63.33711127446593,13.117963194027103,0.6353275927690307,0.24936157639393144,3.0188576074519715,1.17731390243138,8.161499397844608,3.38872515488562,-0.016448654582570322,4.010240929902689,95.75001450027239,Elevated,Normal,Very High Stress
27-11-2025 13:58,52,36,64.87411314034529,14.308483060172271,0.4099444384023284,0.07441647423014713,3.9195538018591076,1.1019953807563463,14.474300112198343,3.5735687494763777,-0.002533259285445438,13.437884693479422,97.28701636615173,Elevated,Normal,Very High Stress
27-11-2025 14:00,53,45,66.04589014533923,12.64458524573179,0.5471723504962361,0.10038105427692637,10.53006935211641,1.3713795728712994,27.850885123739076,3.8724433739909614,0.00019925603632767717,9.962039223469885,85.86652506597414,Normal,Normal,Very High Stress
27-11-2025 14:06,54,39,57.87209308117353,12.79196861910087,0.5055862278659374,0.08628400568774315,2.6688647745492013,1.1652715960113649,7.94239581981131,3.2294116133467874,0.007232389089149823,11.589633467168207,77.69272800180846,Normal,Normal,Very High Stress
27-11-2025 14:07,55,34,61.82199586048123,13.43929187070978,0.44035585562942137,0.08693507488287136,2.878435617710708,0.6444874475730321,7.938357416274862,1.7870522985893924,-0.004707771940285794,11.502837046466132,81.64263078111615,Normal,Normal,Very High Stress
27-11-2025 14:09,56,35,60.66455805993768,12.933977535167948,0.3983893754964359,0.08153081514374204,4.817842521708773,0.6584436154364466,15.041785431996864,2.2530902872928706,-0.006683135144924274,12.265301140887168,80.4851929805726,Normal,Normal,Very High Stress
27-11-2025 14:17,57,32,64.28477453400856,12.927737192396414,0.5903644224208076,0.058244330908435504,4.145091753939359,0.9173293572688049,11.578826545431319,2.609126825445582,0.004547794867000771,17.169052925890345,84.10540945464348,Normal,Normal,Very High Stress
27-11-2025 14:19,58,33,56.14970012418617,12.922455207510296,0.5685233566386722,0.1428968584869043,5.304422559014348,0.6922923350853382,14.336263513108825,1.9418077380718763,-0.013701049904333556,6.998054475015938,75.9703350448211,Normal,Normal,Very High Stress
27-11-2025 14:21,59,32,53.355660430298,13.165342411965918,0.4969554821608894,0.05129577404900643,1.7784486777230668,0.5726627748730989,5.904921883996295,1.6699005938692633,0.004961061907689164,19.494783313818996,73.17629535093292,Normal,Normal,Very High Stress
27-11-2025 14:23,60,32,59.2526248337564,12.953151097709876,0.6891873788061622,0.035198778947099926,5.784831076497262,0.789084787833865,16.795396537159398,2.445378155676611,0.002022251088029901,28.41007642631283,79.07325975439133,Normal,Normal,Very High Stress
27-11-2025 14:24,61,40,56.752310547673645,11.895052374563566,0.6968603673970032,0.2428577274155828,6.768618068285583,1.0353877829213105,20.39800765979534,2.940382686793251,-0.01855430192339736,4.117637147648923,76.57294546830857,Normal,Low,Very High Stress
27-11-2025 14:26,62,41,82.7089241060369,13.543097129734079,0.512110061478199,0.10982685094041532,12.222616669257652,1.9702559196291864,36.883450200177435,5.538617724142558,-0.005478564837154159,9.105241490922223,102.52955902667182,Elevated,Normal,Very High Stress
27-11-2025 14:46,63,35,63.198763238256824,11.959994564044075,0.3391397751671602,0.06328974331694147,4.2134482382022656,1.0637154732904546,11.764019582489233,3.0332765453764132,-0.003532574824982365,15.800348486044799,83.01939815889175,Normal,Low,Very High Stress
27-11-2025 14:54,64,50,52.208656919249414,14.618171207233372,0.7826419045111974,0.14142269183334957,4.366522831532927,1.7794951438000264,15.614492216698025,5.131318337766439,-0.0007519785916658023,7.071001032694141,72.02929183988434,Normal,Normal,Very High Stress
27-11-2025 15:06,65,39,84.43483329473798,12.474504225244942,0.47202130776802537,0.1273969980464999,10.245741735494537,1.3089773795388544,30.721432362633166,3.4737142144433477,-0.010077806628208048,7.849478522523741,104.2554682153729,Elevated,Normal,Very High Stress
27-11-2025 15:30,66,44,77.10053257523174,14.487236437595124,0.7352803386283409,0.2594410693885706,3.9084299060601997,1.3724103799805967,14.007231618057915,4.851032135475037,-0.01018566705211234,3.8544398631901955,96.92116749586665,Elevated,Normal,Very High Stress
27-11-2025 15:33,67,43,75.5275864693689,13.606706295424319,1.0220864862173218,0.33412237180664783,2.4758466732603956,1.7613012403149275,8.57256010647086,4.966141031273725,-0.008251662774442045,2.992915423749855,95.34822139000383,Elevated,Normal,Very High Stress
27-11-2025 15:37,68,42,82.54940598597018,13.4615144671177,0.7278218124292033,0.12043600686195693,2.2588369250191462,1.6748214268609616,7.53428555494645,4.6764351803479265,0.009626071852848101,8.3031646934807,102.37004090660511,Elevated,Normal,Very High Stress
27-11-2025 15:48,69,41,72.24790587185848,14.042569290460364,0.6022580740357121,0.15110338961860337,8.32742295034821,1.5793762988122417,26.319472387370865,4.4187686505681025,0.004582861326374195,6.617985225375005,92.0685407924934,Elevated,Normal,Very High Stress
27-11-2025 15:52,70,22,112.16875499663094,13.220355302715934,0.38453925793642907,0.11728171398914392,19.412399547090455,0.22062526404236407,56.770466189441024,0.6195032749748499,-0.01575063293380619,8.526478391103359,131.98938991726587,High,Normal,Very High Stress
27-11-2025 15:55,71,50,88.12069996255141,13.948056620011254,0.3258914066096159,0.06450531847041767,18.136228198220238,1.3855711203954066,56.65681360207597,4.490852060140552,-0.0011213613061342989,15.502597672757835,107.94133488318633,Elevated,Normal,Very High Stress
27-11-2025 16:00,72,43,77.61734018262676,15.363526175286092,0.5161031770610076,0.1803793360916576,25.591753364701276,2.370444977532064,68.55253555218468,6.831273274352794,-0.012315845749147741,5.543872273107059,97.43797510326169,Elevated,Normal,Very High Stress
27-11-2025 16:04,73,25,85.51482993667032,15.605333511210446,0.34554067740623984,0.061250702878814726,9.986176712260612,0.6620676828872266,29.128912586166763,2.383078294688305,0.008305653402194779,16.326343258109418,105.33546485730525,Elevated,Normal,Very High Stress
27-11-2025 16:09,74,36,68.02777509646884,13.734188732637161,0.41790833637727903,0.08918265553214186,13.852226225821736,0.8928852869472663,40.8756884996174,2.914020013583759,-0.007710935309948137,11.212942629181917,87.84841001710376,Normal,Normal,Very High Stress
27-11-2025 16:57,75,35,53.2668983584423,12.057360189188419,0.37098940482971776,0.10808908217269797,3.172535145754225,0.5580286471643076,12.83968881295656,1.6413326288372438,0.007099426101475643,9.251628193144082,73.08753327907722,Normal,Normal,Very High Stress
27-11-2025 17:01,76,33,77.13206668484636,12.815040732008422,0.6635440312957588,0.14017821379247677,4.916183613632584,0.8118857456824403,17.532822133102727,2.2758060606103427,-0.013338372957548934,7.133776162110499,96.95270160548128,Elevated,Normal,Very High Stress
27-11-2025 17:09,77,41,62.615823353742364,12.777953482400275,0.4202778849360358,0.02900249129981945,5.17170784232424,1.0526543153664476,18.17386261494284,3.1052812561992553,-0.0011823993437812177,34.47979656858738,82.43645827437729,Normal,Normal,Very High Stress
27-11-2025 17:16,78,38,78.99065328772488,13.082017550655097,0.6949485884155604,0.1712274941736549,6.201500077587644,1.3224815718506793,17.233753890949174,3.7872644030496385,0.00421931051157539,5.840183580481669,98.8112882083598,Elevated,Normal,Very High Stress
27-11-2025 17:21,79,35,82.19464902632298,12.724869022115636,0.5848219382296987,0.13494184263708414,3.8083078775964925,0.812069459209826,14.330372591038298,2.093318994340283,0.010978298784952165,7.410599858854931,102.01528394695791,Elevated,Normal,Very High Stress
27-11-2025 17:30,80,22,75.90316829975693,12.940988929430166,0.5329526258153866,0.045975409639704194,12.831334375654063,0.3740148913440261,36.062569899248906,1.116728531261213,0.003252754261948182,21.750757803719573,95.72380322039186,Elevated,Normal,Very High Stress
27-11-2025 17:34,81,42,67.13356856150533,12.429425919278902,0.48910216111224225,0.127338542487009,11.693424746877742,0.9662670952762715,30.378184024842156,3.247820651216589,-0.009901612489589194,7.853081875049885,99.54647178731179,Elevated,Normal,Very High Stress
27-11-2025 17:37,82,31,63.59097946857837,13.122466795590139,0.604720675480502,0.16620305593631887,9.362481970600836,1.6608400112776898,27.330223838337908,4.470448090535639,0.018158168413429196,6.016736541734543,96.00388269438483,Elevated,Normal,Very High Stress
27-11-2025 17:43,83,22,52.85688770566019,12.030889311818248,0.8121990531832924,0.10322980297854653,0.9456280877933978,1.007978703795876,3.457436045465478,2.965374481412562,-0.014479069944414134,9.687124949834715,85.26979093146664,Normal,Normal,Very High Stress
27-11-2025 17:45,84,35,73.91145418009822,13.830641665334412,0.3387128826543795,0.09433955952603539,10.035085156819669,1.1851496783350435,30.40512164658267,3.8230772649524347,-5.733216838448294e-05,10.600007091659409,106.32435740590466,Elevated,Normal,Very High Stress
27-11-2025 17:55,85,28,71.88226566816164,12.034355221459766,0.5876107889454888,0.028988000030327397,7.447311774856719,1.0741824343191504,20.939043013417617,3.191453041112675,0.002882670920943419,34.49703321904908,104.29516889396808,Elevated,Normal,Very High Stress
27-11-2025 17:58,86,30,68.19842798327582,11.678312963153333,0.5376820420787651,0.15334872300944688,1.8509076752648952,0.7864797763268015,7.210867921467965,2.1395568436107837,-0.016517583313250973,6.521084625780653,100.61133120908227,Elevated,Low,Very High Stress
27-11-2025 18:00,87,34,68.8514469740942,12.99165960236483,0.5763685714847998,0.18350562617708652,6.20127047587721,0.7645050491181767,20.579751538250193,1.9263370800267534,0.017638356401753912,5.449424199315723,101.26435019990066,Elevated,Normal,Very High Stress
27-11-2025 18:02,88,27,81.5668978814407,12.553933045088245,0.9935114393656492,0.17924186823760077,5.359876966281228,0.6863731263427654,13.93736139482219,1.9481398390925655,0.021970223081407263,5.57905365433043,113.97980110724714,Elevated,Normal,Very High Stress
27-11-2025 18:10,89,24,76.08574743122733,12.638499675724463,0.9609127320136442,0.1040799073055526,1.5546364900248275,0.4447794350487466,5.386520395656007,1.4233947033944574,-0.014586227617050218,9.608002407844676,108.49865065703378,Elevated,Normal,Very High Stress
27-11-2025 18:11,90,27,63.76829949899099,12.75666940081644,0.5794690069686087,0.08171735575910967,3.6921996037585245,0.7422300617792086,11.920819626340538,1.9860049047086754,-0.008203525805869864,12.237302476451243,96.18120272479744,Elevated,Normal,Very High Stress
27-11-2025 18:13,91,35,75.4816654961145,12.164674202646145,0.6573877437617742,0.10541925938700185,2.600717883398388,0.19715055212770075,11.815012083425643,0.8580903737585679,-0.004391701845257125,9.485932701622637,107.89456872192096,Elevated,Normal,Very High Stress
27-11-2025 18:15,92,33,66.93550764374208,13.599909335970287,0.3311797935130185,0.10522460567842726,7.805305624075235,0.8632825499998676,21.149209523724082,2.8373502005312936,0.007773666483332615,9.503480612282457,99.34841086954853,Elevated,Normal,Very High Stress
27-11-2025 18:19,93,38,61.25451250841005,12.244501875036022,0.7570830966839285,0.20441015773566182,5.155015542363947,0.6152141570137724,19.518267576584023,1.7935081402291946,-0.01105371684946418,4.8921247900663305,93.6674157342165,Elevated,Normal,Very High Stress
27-11-2025 18:20,94,34,67.86140707192604,13.329665957546187,0.405402972697802,0.07303971924833602,7.686556757646079,0.6818815229866241,19.378376219751942,1.968506486020571,0.007062882405977075,13.691180775216107,100.27431029773248,Elevated,Normal,Very High Stress
27-11-2025 18:26,95,29,56.42014304629436,13.904206082064142,0.5484858603550262,0.012412765575736192,5.799421288647383,0.8861039420132911,21.45873580348117,2.659014355415364,0.0014240355271842265,80.56222393781015,88.83304627210082,Normal,Normal,Very High Stress
27-11-2025 18:28,96,32,80.49291677904765,13.83011029089031,0.6275657115444538,0.059526903019723465,10.070426455922064,0.6520813131426253,33.75444288321088,1.795741546436469,0.0031280822109154252,16.799126937086967,112.90582000485409,Elevated,Normal,Very High Stress
27-11-2025 18:30,97,24,53.91530188855591,13.08373995517954,0.34507046969237914,0.08232744122125986,6.990128938805785,0.1703357219566172,22.45920105540656,0.7742499137948968,-0.0007115248984498685,12.146618249830466,86.32820511436236,Normal,Normal,Very High Stress
27-11-2025 18:37,98,21,72.900819788098,12.188612883466012,0.5970867303623739,0.04933538809692976,3.75748242049437,0.2640244330101717,12.218349039078689,0.8229572507265495,-0.0008510139618758979,20.269426036241764,105.31372301390445,Elevated,Normal,Very High Stress
27-11-2025 18:40,99,38,61.87625338878122,14.696759234850678,0.43305206760269854,0.1285014773392636,6.79864281738303,1.4260706340400506,19.822576867335535,4.232757627006874,0.008185473920867608,7.782011699054998,94.28915661458768,Elevated,Normal,Very High Stress
27-11-2025 18:42,100,25,64.04586694170814,11.195947677781449,0.5067572545684632,0.08781038373398684,5.683856870189878,0.5301731272164723,15.967985332534418,1.60462560349354,-0.0014871987747660347,11.388174808908754,96.45877016751459,Elevated,Low,Very High Stress
27-11-2025 18:43,101,40,68.53696333711933,13.737943617480516,0.5633438971301145,0.2169463220629018,2.7046488674462603,1.2671714875268631,9.797478931096308,4.199316690876502,-0.015195210317210682,4.609435138107842,100.94986656292579,Elevated,Normal,Very High Stress
27-11-2025 18:45,102,38,71.77426161497625,14.034392295916028,0.5947754821830085,0.041586795636863565,6.528633700621805,1.972398990647055,16.339588364018354,5.4442572061249965,-0.0029232069834683274,24.04609407110884,104.18716484078271,Elevated,Normal,Very High Stress
27-11-2025 18:47,103,36,66.68893435991619,13.594033068830829,0.35200691496884234,0.09342640589326281,5.899029159192011,0.7775706281804526,18.749849969894072,2.8418699556969322,0.0011684497479848433,10.703612008177574,99.10183758572265,Elevated,Normal,Very High Stress
27-11-2025 18:51,104,36,56.24735059076554,13.004959452281037,0.7975019428112688,0.08204320307988905,3.4463760296664705,1.1158047477979327,12.335166568806926,3.1361566368219513,0.004322021914902981,12.188700129445902,88.660253816572,Normal,Normal,Very High Stress
27-11-2025 18:55,105,32,72.6779741796452,12.959580054848669,1.1072530741794342,0.2697883086861826,2.236724354884168,0.9370287558507943,8.746341146138846,2.3599037307536204,-0.022581937010135535,3.7066098411373294,105.09087740545166,Elevated,Normal,Very High Stress
27-11-2025 18:57,106,29,58.82922334381047,12.484028327488419,0.5424471682762662,0.01826488231584906,9.282908734401234,1.1150370470177975,25.16405543028101,3.5816741638322735,-0.0012790881649732354,54.74987370338905,91.24212656961691,Elevated,Normal,Very High Stress
27-11-2025 18:59,107,36,58.751784496773794,11.099324912664368,0.6587700597180995,0.0651689147378161,3.073385955789212,0.9401848999299242,12.906576794989952,2.3813618289077105,-0.003397070367036265,15.344739190811197,91.16468772258025,Elevated,Low,Very High Stress
27-11-2025 19:02,108,31,57.73161165263418,13.358046274125874,0.37031267601507956,0.10373892770986402,4.964930462027952,0.9592257399626837,14.05705983927001,2.5666759379802837,-0.009182049125557848,9.639582961535806,90.14451487844063,Elevated,Normal,Very High Stress
27-11-2025 20:35,109,33,58.550036650685335,12.98661557165668,0.7017897935072303,0.1127778176047471,5.870001776988992,0.7315026465906923,16.100981248325148,2.5976236988407067,0.005315481894077629,8.86699194255296,90.96293987649179,Elevated,Normal,Very High Stress
27-11-2025 20:37,110,35,65.81699927317356,11.387415531710953,0.8186407035404576,0.0936820480726535,3.486568588095779,0.40272013560302133,11.18563552255101,1.1699212947795807,0.005980229386505326,10.674403693912277,98.22990249898001,Elevated,Low,Very High Stress
27-11-2025 20:46,111,49,55.1250901265118,13.67708997208074,0.4902494792122564,0.1224206243490866,4.96853165811983,1.2965308016189148,18.862710228010812,3.9619352272870234,-0.00588123429256314,8.168558241856909,87.53799335231825,Normal,Normal,Very High Stress
