Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
6.54,52.17,11.72,0.576,101.9531,101.9531,52.17,11.72
6.59,52.17,11.72,0.576,101.9531,101.9531,52.17,11.72
6.66,50.00,11.72,0.576,101.9531,101.9531,50.00,11.72
6.71,50.00,11.72,0.576,101.9531,101.9531,50.00,11.72
6.75,50.00,11.72,0.576,101.9531,101.9531,50.00,11.72
6.81,50.00,11.72,0.576,101.9531,101.9531,50.00,11.72
6.86,50.00,11.72,0.613,101.9531,101.9531,50.00,11.72
6.89,50.00,11.72,0.613,101.9531,101.9531,50.00,11.72
6.96,50.00,11.72,0.613,101.9531,101.9531,50.00,11.72
7.00,50.00,11.72,0.613,101.9531,101.9531,50.00,11.72
7.05,50.00,11.72,0.613,101.9531,101.9531,50.00,11.72
7.11,50.00,11.72,0.613,101.9531,101.9531,50.00,11.72
7.15,50.00,11.72,0.613,101.9531,101.9531,50.00,11.72
7.23,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.26,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.30,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.35,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.41,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.45,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.50,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.56,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.60,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.65,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.74,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.76,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.80,50.00,11.72,0.613,100.7812,100.7812,50.00,11.72
7.86,50.00,11.72,0.571,100.7812,100.7812,50.00,11.72
7.89,50.00,11.72,0.571,100.7812,100.7812,50.00,11.72
7.95,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.00,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.04,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.09,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.15,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.24,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.25,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.31,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.35,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.40,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.46,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.50,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.55,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.61,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.65,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.70,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.76,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.79,50.00,14.06,0.571,100.7812,100.7812,50.00,14.06
8.85,50.00,14.06,0.530,100.7812,100.7812,50.00,14.06
8.91,50.00,14.06,0.530,100.7812,100.7812,50.00,14.06
8.95,50.00,14.06,0.530,100.7812,100.7812,50.00,14.06
9.00,50.00,14.06,0.530,100.7812,100.7812,50.00,14.06
9.06,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.10,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.14,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.25,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.25,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.30,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.36,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.40,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.45,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.50,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.55,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.59,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.65,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.72,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.75,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.80,50.00,14.06,0.530,103.1250,103.1250,50.00,14.06
9.84,50.00,14.06,0.250,103.1250,103.1250,50.00,14.06
9.90,50.00,14.06,0.250,103.1250,103.1250,50.00,14.06
9.96,50.00,14.06,0.250,103.1250,103.1250,50.00,14.06
9.99,50.00,14.06,0.250,103.1250,103.1250,50.00,14.06
10.05,50.00,16.41,0.250,104.2969,103.1250,50.00,16.41
