Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
8.57,66.67,11.72,0.242,212.1094,93.7500,66.67,11.72
8.62,66.67,11.72,0.242,212.1094,93.7500,66.67,11.72
8.66,66.67,11.72,0.242,212.1094,93.7500,66.67,11.72
8.72,66.67,11.72,0.242,212.1094,93.7500,66.67,11.72
8.77,66.67,11.72,0.242,212.1094,93.7500,66.67,11.72
8.81,66.67,11.72,0.242,212.1094,93.7500,66.67,11.72
8.87,66.67,11.72,0.242,212.1094,93.7500,66.67,11.72
8.92,57.14,11.72,0.257,212.1094,93.7500,57.14,11.72
9.02,57.14,11.72,0.272,212.1094,93.7500,57.14,11.72
9.02,57.14,11.72,0.287,212.1094,93.7500,57.14,11.72
9.07,57.14,11.72,0.302,212.1094,93.7500,57.14,11.72
9.11,57.14,11.72,0.317,212.1094,93.7500,57.14,11.72
9.17,57.14,11.72,0.332,212.1094,93.7500,57.14,11.72
9.22,57.14,11.72,0.346,212.1094,93.7500,57.14,11.72
9.26,57.14,11.72,0.361,212.1094,93.7500,57.14,11.72
9.32,57.14,11.72,0.361,212.1094,112.5000,57.14,11.72
9.37,57.14,11.72,0.361,212.1094,112.5000,57.14,11.72
9.41,57.14,11.72,0.361,212.1094,112.5000,57.14,11.72
9.51,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.52,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.56,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.62,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.67,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.71,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.77,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.82,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.86,57.14,11.72,0.361,112.5000,112.5000,57.14,11.72
9.92,85.71,11.72,0.381,112.5000,112.5000,85.71,11.72
