Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
2.87,85.71,7.03,55655322.140,185.1562,83.2031,85.71,7.03
2.91,85.71,7.03,55671212.828,185.1562,83.2031,85.71,7.03
2.97,85.71,7.03,55592708.952,185.1562,83.2031,85.71,7.03
3.02,85.71,7.03,55601518.588,185.1562,83.2031,85.71,7.03
3.06,85.71,7.03,55632852.352,185.1562,83.2031,85.71,7.03
3.12,85.71,9.38,55682013.552,185.1562,83.2031,85.71,9.38
3.17,85.71,9.38,55729823.996,185.1562,83.2031,85.71,9.38
3.21,85.71,9.38,55783398.616,185.1562,83.2031,85.71,9.38
3.27,85.71,9.38,55802288.696,185.1562,83.2031,85.71,9.38
3.32,85.71,9.38,55838940.080,185.1562,83.2031,85.71,9.38
3.36,85.71,9.38,55870581.008,185.1562,83.2031,85.71,9.38
3.42,85.71,9.38,55867465.456,185.1562,83.2031,85.71,9.38
3.47,85.71,9.38,55806460.952,185.1562,83.2031,85.71,9.38
3.51,85.71,9.38,55758153.880,185.1562,83.2031,85.71,9.38
3.57,85.71,9.38,55795502.752,185.1562,83.2031,85.71,9.38
3.62,85.71,9.38,55885738.128,185.1562,83.2031,85.71,9.38
3.66,85.71,9.38,55991166.528,185.1562,83.2031,85.71,9.38
3.72,85.71,9.38,56055504.824,185.1562,83.2031,85.71,9.38
3.77,85.71,9.38,56117535.496,185.1562,83.2031,85.71,9.38
3.81,85.71,9.38,56151997.352,185.1562,83.2031,85.71,9.38
3.87,85.71,9.38,56163809.636,185.1562,83.2031,85.71,9.38
3.92,85.71,9.38,56197508.796,185.1562,83.2031,85.71,9.38
3.96,85.71,9.38,56220854.712,185.1562,83.2031,85.71,9.38
4.02,85.71,9.38,56235322.968,185.1562,83.2031,85.71,9.38
4.07,85.71,9.38,56208870.916,185.1562,83.2031,85.71,9.38
4.11,85.71,9.38,56177564.300,185.1562,83.2031,85.71,9.38
4.17,85.71,9.38,56207351.376,185.1562,83.2031,85.71,9.38
4.22,85.71,9.38,56288284.316,185.1562,83.2031,85.71,9.38
4.26,85.71,9.38,56307515.440,185.1562,83.2031,85.71,9.38
4.32,85.71,9.38,56251883.292,185.1562,83.2031,85.71,9.38
4.37,85.71,9.38,56235564.088,185.1562,83.2031,85.71,9.38
4.41,85.71,9.38,56289459.864,185.1562,83.2031,85.71,9.38
4.47,85.71,9.38,56299442.408,185.1562,83.2031,85.71,9.38
4.52,85.71,9.38,56245912.888,185.1562,83.2031,85.71,9.38
4.56,85.71,9.38,56214460.764,185.1562,83.2031,85.71,9.38
4.62,85.71,9.38,56179823.832,185.1562,83.2031,85.71,9.38
4.67,85.71,9.38,56164238.636,185.1562,83.2031,85.71,9.38
4.71,100.00,9.38,56163762.952,185.1562,83.2031,100.00,9.38
4.77,100.00,9.38,56165384.440,185.1562,83.2031,100.00,9.38
4.82,100.00,11.72,56158001.416,185.1562,83.2031,100.00,11.72
4.86,100.00,11.72,56157391.444,185.1562,83.2031,100.00,11.72
4.92,100.00,11.72,56159602.092,185.1562,83.2031,100.00,11.72
4.97,100.00,11.72,56149186.236,185.1562,83.2031,100.00,11.72
5.01,100.00,11.72,56126102.032,185.1562,83.2031,100.00,11.72
5.07,100.00,11.72,56074984.592,185.1562,83.2031,100.00,11.72
5.12,100.00,11.72,56037182.608,185.1562,87.8906,100.00,11.72
5.16,100.00,11.72,56035506.208,185.1562,87.8906,100.00,11.72
5.22,100.00,11.72,56026498.088,185.1562,87.8906,100.00,11.72
5.27,100.00,11.72,56008976.848,111.3281,87.8906,100.00,11.72
5.31,100.00,11.72,56011903.552,111.3281,87.8906,100.00,11.72
5.37,100.00,11.72,56014195.424,111.3281,87.8906,100.00,11.72
5.42,100.00,11.72,56015309.328,111.3281,87.8906,100.00,11.72
5.46,100.00,11.72,56018625.696,111.3281,87.8906,100.00,11.72
5.52,100.00,11.72,56033317.648,111.3281,87.8906,100.00,11.72
5.57,100.00,11.72,56040379.120,111.3281,87.8906,100.00,11.72
5.61,100.00,11.72,56021402.536,111.3281,87.8906,100.00,11.72
5.67,100.00,11.72,55980904.320,111.3281,87.8906,100.00,11.72
5.72,52.17,11.72,55990894.696,111.3281,87.8906,52.17,11.72
5.76,52.17,11.72,56029558.288,111.3281,87.8906,52.17,11.72
5.82,52.17,11.72,56044764.776,111.3281,87.8906,52.17,11.72
5.87,52.17,11.72,56065938.896,111.3281,87.8906,52.17,11.72
5.91,52.17,11.72,56085018.528,111.3281,87.8906,52.17,11.72
5.97,52.17,11.72,56073553.008,111.3281,87.8906,52.17,11.72
6.02,52.17,11.72,56074415.496,111.3281,87.8906,52.17,11.72
6.06,52.17,11.72,56088127.568,111.3281,87.8906,52.17,11.72
6.12,52.17,11.72,56126012.316,111.3281,87.8906,52.17,11.72
6.17,52.17,11.72,56184053.552,111.3281,87.8906,52.17,11.72
6.21,52.17,11.72,56251268.744,111.3281,87.8906,52.17,11.72
6.27,52.17,11.72,56238047.712,110.1562,58.5938,52.17,11.72
6.32,52.17,11.72,56253991.640,110.1562,58.5938,52.17,11.72
6.36,52.17,11.72,56239336.736,110.1562,58.5938,52.17,11.72
6.42,52.17,11.72,56173523.560,110.1562,58.5938,52.17,11.72
6.47,52.17,11.72,56080278.496,110.1562,58.5938,52.17,11.72
6.51,52.17,11.72,56024725.196,110.1562,58.5938,52.17,11.72
6.57,52.17,11.72,56030548.640,110.1562,58.5938,52.17,11.72
6.62,52.17,11.72,56038943.576,110.1562,58.5938,52.17,11.72
6.66,52.17,11.72,56041179.568,110.1562,58.5938,52.17,11.72
6.72,52.17,11.72,56272903.720,110.1562,58.5938,52.17,11.72
6.77,52.17,11.72,55784983.056,110.1562,58.5938,52.17,11.72
6.81,52.17,11.72,54598223.328,110.1562,58.5938,52.17,11.72
6.87,52.17,14.06,55235340.248,110.1562,58.5938,52.17,14.06
6.92,52.17,14.06,55172020.728,110.1562,58.5938,52.17,14.06
6.96,52.17,14.06,54921535.328,110.1562,58.5938,52.17,14.06
7.02,52.17,14.06,55312678.080,110.1562,58.5938,52.17,14.06
7.07,52.17,14.06,54828255.856,110.1562,58.5938,52.17,14.06
7.11,52.17,14.06,55012277.232,111.3281,58.5938,52.17,14.06
7.17,52.17,14.06,54357672.160,111.3281,58.5938,52.17,14.06
7.22,52.17,14.06,54216164.288,111.3281,58.5938,52.17,14.06
7.26,52.17,14.06,54858709.488,111.3281,58.5938,52.17,14.06
7.32,52.17,14.06,55466790.060,111.3281,58.5938,52.17,14.06
7.37,52.17,14.06,55424555.032,111.3281,58.5938,52.17,14.06
7.41,52.17,14.06,55614069.676,111.3281,58.5938,52.17,14.06
7.47,52.17,14.06,56175101.884,111.3281,58.5938,52.17,14.06
7.52,52.17,14.06,56367746.116,111.3281,58.5938,52.17,14.06
7.56,52.17,14.06,56494367.116,111.3281,58.5938,52.17,14.06
7.62,52.17,14.06,56506579.052,111.3281,58.5938,52.17,14.06
7.67,52.17,14.06,56514733.176,111.3281,58.5938,52.17,14.06
7.71,52.17,14.06,56498579.280,111.3281,58.5938,52.17,14.06
7.77,52.17,14.06,56412275.920,111.3281,58.5938,52.17,14.06
7.82,52.17,14.06,56289935.856,111.3281,58.5938,52.17,14.06
7.86,52.17,14.06,56181609.748,111.3281,58.5938,52.17,14.06
7.92,52.17,14.06,56110085.504,111.3281,58.5938,52.17,14.06
7.97,52.17,14.06,56065790.352,111.3281,58.5938,52.17,14.06
8.01,52.17,14.06,56029055.280,111.3281,58.5938,52.17,14.06
8.07,52.17,14.06,55976439.376,111.3281,58.5938,52.17,14.06
8.12,52.17,14.06,56025138.488,111.3281,58.5938,52.17,14.06
8.16,52.17,14.06,56013578.544,111.3281,58.5938,52.17,14.06
8.22,52.17,14.06,55976899.088,111.3281,58.5938,52.17,14.06
8.27,52.17,14.06,56000049.688,111.3281,58.5938,52.17,14.06
8.31,52.17,14.06,56060403.608,111.3281,58.5938,52.17,14.06
8.37,52.17,14.06,56105761.492,111.3281,58.5938,52.17,14.06
8.42,52.17,14.06,56089854.304,111.3281,58.5938,52.17,14.06
8.46,52.17,14.06,55966675.072,111.3281,58.5938,52.17,14.06
8.52,52.17,14.06,55862691.808,111.3281,58.5938,52.17,14.06
8.57,52.17,14.06,55834905.984,111.3281,58.5938,52.17,14.06
8.61,52.17,14.06,55827405.568,111.3281,58.5938,52.17,14.06
8.67,52.17,14.06,55805488.992,111.3281,58.5938,52.17,14.06
8.72,52.17,14.06,55831288.128,111.3281,58.5938,52.17,14.06
8.76,52.17,14.06,55822939.216,111.3281,58.5938,52.17,14.06
8.82,52.17,14.06,55791392.976,111.3281,58.5938,52.17,14.06
8.87,52.17,14.06,55917611.992,111.3281,58.5938,52.17,14.06
8.91,52.17,14.06,56110159.072,111.3281,58.5938,52.17,14.06
8.97,52.17,14.06,56226972.208,111.3281,58.5938,52.17,14.06
9.02,52.17,14.06,56263705.696,111.3281,58.5938,52.17,14.06
9.06,52.17,14.06,56184086.156,111.3281,58.5938,52.17,14.06
9.12,52.17,14.06,56089952.336,111.3281,58.5938,52.17,14.06
9.17,52.17,14.06,56001177.496,111.3281,58.5938,52.17,14.06
9.21,52.17,14.06,55976697.216,111.3281,58.5938,52.17,14.06
9.27,52.17,11.72,55965522.360,111.3281,58.5938,52.17,11.72
9.32,52.17,11.72,55990785.400,111.3281,58.5938,52.17,11.72
9.36,52.17,11.72,55959171.400,111.3281,58.5938,52.17,11.72
9.42,52.17,11.72,55817612.664,111.3281,58.5938,52.17,11.72
9.47,52.17,14.06,55628492.568,111.3281,58.5938,52.17,14.06
9.51,52.17,14.06,55559910.252,111.3281,58.5938,52.17,14.06
9.57,52.17,14.06,55621557.948,111.3281,58.5938,52.17,14.06
9.62,52.17,14.06,55658573.696,111.3281,58.5938,52.17,14.06
9.66,52.17,14.06,55712840.348,111.3281,58.5938,52.17,14.06
9.72,52.17,14.06,55758257.808,111.3281,58.5938,52.17,14.06
9.77,52.17,14.06,55764732.232,111.3281,58.5938,52.17,14.06
9.81,52.17,14.06,55742851.736,111.3281,58.5938,52.17,14.06
9.87,52.17,14.06,55676567.232,111.3281,58.5938,52.17,14.06
9.92,52.17,14.06,55586297.932,111.3281,58.5938,52.17,14.06
9.96,52.17,14.06,55461397.464,111.3281,58.5938,52.17,14.06
10.02,52.17,14.06,55402098.268,111.3281,58.5938,52.17,14.06
10.07,52.17,14.06,55344653.936,111.3281,58.5938,52.17,14.06
10.11,52.17,14.06,55157035.824,111.3281,58.5938,52.17,14.06
10.17,52.17,14.06,55102499.672,111.3281,58.5938,52.17,14.06
10.22,52.17,14.06,55135679.280,111.3281,58.5938,52.17,14.06
10.26,52.17,14.06,55117589.912,110.1562,57.4219,52.17,14.06
10.32,52.17,14.06,55093671.600,110.1562,57.4219,52.17,14.06
10.37,52.17,14.06,55079153.976,110.1562,57.4219,52.17,14.06
10.41,52.17,14.06,55072526.256,110.1562,57.4219,52.17,14.06
10.47,52.17,14.06,55058533.464,110.1562,57.4219,52.17,14.06
10.52,52.17,14.06,55072259.000,110.1562,57.4219,52.17,14.06
10.56,52.17,14.06,55210146.200,110.1562,57.4219,52.17,14.06
10.62,52.17,14.06,55271213.976,110.1562,57.4219,52.17,14.06
10.67,52.17,14.06,55059681.336,110.1562,57.4219,52.17,14.06
10.71,52.17,14.06,54745226.976,110.1562,57.4219,52.17,14.06
10.77,52.17,14.06,54688183.792,110.1562,57.4219,52.17,14.06
10.82,52.17,14.06,54809658.992,110.1562,57.4219,52.17,14.06
10.86,52.17,14.06,54841091.888,110.1562,57.4219,52.17,14.06
10.92,52.17,14.06,54744913.344,110.1562,57.4219,52.17,14.06
10.97,52.17,14.06,54659422.576,110.1562,57.4219,52.17,14.06
11.01,52.17,14.06,54603463.552,110.1562,57.4219,52.17,14.06
11.07,52.17,14.06,54344753.760,110.1562,57.4219,52.17,14.06
11.12,52.17,14.06,53947188.416,112.5000,57.4219,52.17,14.06
11.16,52.17,14.06,53937352.128,112.5000,57.4219,52.17,14.06
11.22,52.17,14.06,53950388.096,112.5000,57.4219,52.17,14.06
11.27,52.17,14.06,53949969.920,112.5000,57.4219,52.17,14.06
11.31,52.17,16.41,54706309.504,112.5000,57.4219,52.17,16.41
11.37,52.17,16.41,55078482.800,112.5000,57.4219,52.17,16.41
11.42,52.17,16.41,55057018.544,112.5000,57.4219,52.17,16.41
11.46,52.17,16.41,54265740.672,112.5000,57.4219,52.17,16.41
11.52,52.17,14.06,54138998.144,112.5000,57.4219,52.17,14.06
11.57,52.17,14.06,54750673.120,112.5000,57.4219,52.17,14.06
11.61,52.17,14.06,55208183.096,112.5000,57.4219,52.17,14.06
11.67,52.17,14.06,55404047.116,112.5000,57.4219,52.17,14.06
11.72,52.17,14.06,55431682.108,112.5000,57.4219,52.17,14.06
11.76,52.17,14.06,55393347.548,112.5000,57.4219,52.17,14.06
11.82,52.17,14.06,55184684.632,112.5000,57.4219,52.17,14.06
11.87,52.17,14.06,55016919.936,112.5000,57.4219,52.17,14.06
11.91,52.17,14.06,55075384.496,112.5000,57.4219,52.17,14.06
11.97,52.17,14.06,55003808.376,112.5000,57.4219,52.17,14.06
12.02,52.17,14.06,55161410.040,112.5000,57.4219,52.17,14.06
12.06,52.17,14.06,55361103.864,112.5000,57.4219,52.17,14.06
12.12,52.17,14.06,55527158.368,112.5000,57.4219,52.17,14.06
12.17,52.17,14.06,55790015.424,112.5000,57.4219,52.17,14.06
12.21,52.17,14.06,56046385.120,112.5000,57.4219,52.17,14.06
12.27,52.17,14.06,56157337.544,112.5000,57.4219,52.17,14.06
12.32,52.17,14.06,56157615.404,112.5000,57.4219,52.17,14.06
12.36,52.17,14.06,56121387.388,112.5000,57.4219,52.17,14.06
12.42,52.17,14.06,55963033.544,112.5000,57.4219,52.17,14.06
12.47,52.17,14.06,55794844.248,112.5000,57.4219,52.17,14.06
12.51,52.17,14.06,55747398.256,112.5000,57.4219,52.17,14.06
12.57,52.17,14.06,55419552.012,112.5000,57.4219,52.17,14.06
12.62,52.17,14.06,55083847.280,112.5000,57.4219,52.17,14.06
12.66,52.17,14.06,54994775.264,112.5000,57.4219,52.17,14.06
12.72,52.17,14.06,55043921.504,112.5000,57.4219,52.17,14.06
12.77,52.17,14.06,55222805.616,112.5000,57.4219,52.17,14.06
12.81,52.17,14.06,55371385.080,112.5000,57.4219,52.17,14.06
12.87,52.17,14.06,55646653.612,112.5000,57.4219,52.17,14.06
12.92,52.17,14.06,55911762.544,112.5000,57.4219,52.17,14.06
12.96,52.17,14.06,55633716.204,112.5000,57.4219,52.17,14.06
13.02,52.17,14.06,54470464.224,112.5000,57.4219,52.17,14.06
13.07,52.17,14.06,55720218.620,112.5000,57.4219,52.17,14.06
13.11,52.17,14.06,56000967.968,112.5000,75.0000,52.17,14.06
13.17,52.17,16.41,56104629.328,112.5000,75.0000,52.17,16.41
13.22,52.17,16.41,56111183.304,112.5000,75.0000,52.17,16.41
13.26,52.17,16.41,56116101.932,111.3281,75.0000,52.17,16.41
13.32,52.17,16.41,56125510.716,111.3281,75.0000,52.17,16.41
13.37,52.17,16.41,56155433.664,111.3281,75.0000,52.17,16.41
13.41,52.17,16.41,56222898.688,111.3281,75.0000,52.17,16.41
13.47,52.17,16.41,56304622.528,111.3281,75.0000,52.17,16.41
13.52,52.17,16.41,56303800.036,111.3281,75.0000,52.17,16.41
13.56,52.17,16.41,56228102.832,111.3281,75.0000,52.17,16.41
13.62,52.17,16.41,56137573.272,111.3281,75.0000,52.17,16.41
13.67,52.17,16.41,56027277.504,111.3281,75.0000,52.17,16.41
13.71,50.00,16.41,56032175.320,111.3281,75.0000,50.00,16.41
13.77,50.00,16.41,56074962.504,111.3281,75.0000,50.00,16.41
13.82,50.00,16.41,56042724.848,111.3281,75.0000,50.00,16.41
13.86,50.00,16.41,55963274.928,111.3281,75.0000,50.00,16.41
13.92,50.00,16.41,55918211.360,111.3281,75.0000,50.00,16.41
13.97,50.00,16.41,55995102.944,111.3281,75.0000,50.00,16.41
14.01,50.00,14.06,56107711.484,111.3281,75.0000,50.00,14.06
14.07,50.00,14.06,56167130.492,111.3281,75.0000,50.00,14.06
14.12,50.00,14.06,56182851.032,111.3281,75.0000,50.00,14.06
14.16,50.00,14.06,56154824.836,111.3281,75.0000,50.00,14.06
14.22,50.00,14.06,56111356.576,111.3281,75.0000,50.00,14.06
14.27,50.00,14.06,55997456.152,111.3281,58.5938,50.00,14.06
14.31,50.00,14.06,55952744.760,111.3281,58.5938,50.00,14.06
14.37,50.00,14.06,55938405.512,111.3281,58.5938,50.00,14.06
14.42,50.00,14.06,55871849.880,111.3281,58.5938,50.00,14.06
14.46,50.00,14.06,55829577.936,111.3281,58.5938,50.00,14.06
14.52,50.00,14.06,55807551.448,111.3281,58.5938,50.00,14.06
14.57,50.00,14.06,55791187.056,111.3281,58.5938,50.00,14.06
14.61,50.00,14.06,55827651.264,111.3281,58.5938,50.00,14.06
14.67,50.00,14.06,55814164.560,111.3281,58.5938,50.00,14.06
14.72,52.17,14.06,55800369.504,111.3281,58.5938,52.17,14.06
14.76,52.17,14.06,55784319.184,111.3281,58.5938,52.17,14.06
14.82,52.17,14.06,55795378.408,111.3281,58.5938,52.17,14.06
14.87,52.17,14.06,55811954.264,111.3281,58.5938,52.17,14.06
14.91,52.17,14.06,55817744.752,111.3281,58.5938,52.17,14.06
14.97,52.17,14.06,55867200.928,111.3281,58.5938,52.17,14.06
15.02,52.17,14.06,55869977.328,111.3281,58.5938,52.17,14.06
15.06,52.17,14.06,55852335.528,111.3281,58.5938,52.17,14.06
15.12,52.17,16.41,55849875.840,111.3281,75.0000,52.17,16.41
15.17,52.17,16.41,55855992.368,111.3281,75.0000,52.17,16.41
15.21,52.17,16.41,55869253.880,111.3281,75.0000,52.17,16.41
15.27,52.17,16.41,55900692.144,111.3281,75.0000,52.17,16.41
15.32,52.17,16.41,55856928.688,111.3281,75.0000,52.17,16.41
15.36,52.17,16.41,55804577.928,111.3281,75.0000,52.17,16.41
15.42,52.17,16.41,55780652.928,111.3281,75.0000,52.17,16.41
15.47,52.17,16.41,55773731.552,111.3281,75.0000,52.17,16.41
15.51,52.17,16.41,55791932.768,111.3281,75.0000,52.17,16.41
15.57,52.17,16.41,55799065.784,111.3281,75.0000,52.17,16.41
15.62,52.17,16.41,55834022.816,111.3281,75.0000,52.17,16.41
15.66,52.17,16.41,55878311.808,111.3281,75.0000,52.17,16.41
15.72,52.17,16.41,55903206.216,111.3281,75.0000,52.17,16.41
15.77,52.17,14.06,55936428.768,111.3281,75.0000,52.17,14.06
15.81,52.17,14.06,55981383.832,111.3281,75.0000,52.17,14.06
15.87,52.17,14.06,55965275.960,111.3281,75.0000,52.17,14.06
15.92,52.17,14.06,55875100.336,111.3281,75.0000,52.17,14.06
15.96,52.17,14.06,55778406.904,111.3281,75.0000,52.17,14.06
16.02,52.17,14.06,55756170.096,111.3281,75.0000,52.17,14.06
16.07,52.17,14.06,55801051.240,111.3281,75.0000,52.17,14.06
16.11,52.17,14.06,55874494.456,111.3281,76.1719,52.17,14.06
16.17,52.17,14.06,55907570.928,111.3281,76.1719,52.17,14.06
16.22,52.17,14.06,55991586.552,111.3281,76.1719,52.17,14.06
16.26,52.17,14.06,55980745.568,111.3281,76.1719,52.17,14.06
16.32,52.17,14.06,55906387.856,111.3281,76.1719,52.17,14.06
16.37,52.17,14.06,55832252.256,111.3281,76.1719,52.17,14.06
16.41,52.17,14.06,55830368.704,111.3281,76.1719,52.17,14.06
16.47,52.17,14.06,55825621.148,111.3281,76.1719,52.17,14.06
16.52,52.17,14.06,55641037.848,111.3281,76.1719,52.17,14.06
16.56,52.17,14.06,55452102.508,111.3281,76.1719,52.17,14.06
16.62,52.17,14.06,55489505.632,111.3281,76.1719,52.17,14.06
16.67,52.17,14.06,55644197.312,111.3281,76.1719,52.17,14.06
16.71,50.00,14.06,55765047.536,111.3281,76.1719,50.00,14.06
16.77,50.00,14.06,55822121.696,111.3281,76.1719,50.00,14.06
16.82,50.00,14.06,55889942.680,111.3281,76.1719,50.00,14.06
16.86,50.00,14.06,55925155.528,111.3281,76.1719,50.00,14.06
16.92,50.00,14.06,55926445.608,111.3281,76.1719,50.00,14.06
16.97,50.00,14.06,55897474.072,111.3281,76.1719,50.00,14.06
17.01,50.00,14.06,55882772.440,111.3281,76.1719,50.00,14.06
17.07,50.00,14.06,55888307.288,111.3281,76.1719,50.00,14.06
17.12,50.00,14.06,55892220.472,111.3281,77.3438,50.00,14.06
17.16,50.00,14.06,55882526.832,111.3281,77.3438,50.00,14.06
17.22,50.00,14.06,55872509.528,111.3281,77.3438,50.00,14.06
17.27,50.00,16.41,55875859.996,111.3281,77.3438,50.00,16.41
17.31,50.00,16.41,55875970.480,111.3281,77.3438,50.00,16.41
17.37,50.00,16.41,55887570.024,111.3281,77.3438,50.00,16.41
17.42,50.00,16.41,55900566.040,111.3281,77.3438,50.00,16.41
17.46,50.00,14.06,55903249.072,111.3281,77.3438,50.00,14.06
17.52,50.00,14.06,55914059.256,111.3281,77.3438,50.00,14.06
17.57,50.00,14.06,55918790.400,111.3281,77.3438,50.00,14.06
17.61,50.00,14.06,55933340.672,111.3281,77.3438,50.00,14.06
17.67,50.00,14.06,55953782.632,111.3281,77.3438,50.00,14.06
17.72,50.00,14.06,55974679.640,111.3281,77.3438,50.00,14.06
17.76,50.00,14.06,55978526.648,111.3281,77.3438,50.00,14.06
17.82,50.00,14.06,55900972.336,111.3281,77.3438,50.00,14.06
17.87,50.00,14.06,55823958.256,111.3281,77.3438,50.00,14.06
17.91,50.00,14.06,55771556.588,111.3281,77.3438,50.00,14.06
17.97,50.00,14.06,55788493.948,111.3281,77.3438,50.00,14.06
18.02,50.00,14.06,55846460.912,111.3281,77.3438,50.00,14.06
18.06,50.00,14.06,55892493.976,111.3281,77.3438,50.00,14.06
18.12,50.00,14.06,55945065.792,111.3281,77.3438,50.00,14.06
18.17,50.00,14.06,56027320.888,111.3281,77.3438,50.00,14.06
18.21,50.00,14.06,56074171.120,111.3281,77.3438,50.00,14.06
18.27,50.00,14.06,56076045.960,99.6094,76.1719,50.00,14.06
18.32,50.00,14.06,56036345.904,99.6094,76.1719,50.00,14.06
18.36,50.00,14.06,55947620.344,99.6094,76.1719,50.00,14.06
18.42,50.00,14.06,55787952.792,99.6094,76.1719,50.00,14.06
18.47,50.00,14.06,55693214.104,99.6094,76.1719,50.00,14.06
18.51,50.00,14.06,55744950.888,99.6094,76.1719,50.00,14.06
18.57,50.00,14.06,55881413.368,99.6094,76.1719,50.00,14.06
18.62,50.00,14.06,56033863.248,99.6094,76.1719,50.00,14.06
18.66,50.00,14.06,56106455.372,99.6094,76.1719,50.00,14.06
18.72,52.17,14.06,56096122.544,99.6094,76.1719,52.17,14.06
18.77,52.17,14.06,56063214.064,99.6094,76.1719,52.17,14.06
18.81,52.17,14.06,56047164.536,99.6094,76.1719,52.17,14.06
18.87,52.17,14.06,56026703.040,99.6094,76.1719,52.17,14.06
18.92,52.17,14.06,56011521.368,99.6094,76.1719,52.17,14.06
18.96,52.17,14.06,55989068.256,99.6094,76.1719,52.17,14.06
19.02,52.17,14.06,55964914.984,99.6094,76.1719,52.17,14.06
19.07,52.17,14.06,55951314.936,99.6094,76.1719,52.17,14.06
19.11,52.17,14.06,55940679.520,99.6094,76.1719,52.17,14.06
19.17,52.17,14.06,55965641.776,99.6094,76.1719,52.17,14.06
19.22,52.17,14.06,55969549.152,99.6094,76.1719,52.17,14.06
19.26,52.17,16.41,55954032.288,99.6094,58.5938,52.17,16.41
19.32,52.17,16.41,55938062.048,99.6094,58.5938,52.17,16.41
19.37,52.17,16.41,55935465.432,99.6094,58.5938,52.17,16.41
19.41,52.17,16.41,55948732.400,99.6094,58.5938,52.17,16.41
19.47,52.17,16.41,55913252.120,99.6094,58.5938,52.17,16.41
19.52,52.17,16.41,55884817.912,99.6094,58.5938,52.17,16.41
19.56,52.17,16.41,55860619.056,99.6094,58.5938,52.17,16.41
19.62,52.17,16.41,55849556.620,99.6094,58.5938,52.17,16.41
19.67,52.17,16.41,55835163.384,99.6094,58.5938,52.17,16.41
19.71,52.17,16.41,55859721.280,99.6094,58.5938,52.17,16.41
19.77,52.17,16.41,55958005.928,99.6094,58.5938,52.17,16.41
19.82,52.17,16.41,55963662.304,99.6094,58.5938,52.17,16.41
19.86,52.17,16.41,55936660.032,99.6094,58.5938,52.17,16.41
19.92,52.17,14.06,55889125.424,99.6094,58.5938,52.17,14.06
19.97,52.17,14.06,55860099.856,99.6094,58.5938,52.17,14.06
20.01,52.17,14.06,55845384.320,99.6094,58.5938,52.17,14.06
