Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
3.12,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
3.30,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
3.67,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
3.85,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
4.02,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
4.23,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
4.47,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
5.02,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
5.57,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
6.06,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
6.68,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
7.08,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
7.24,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
7.42,70.59,7.03,0.000,210.9375,112.5000,70.59,7.03
7.60,70.59,7.03,0.000,213.2812,112.5000,70.59,7.03
7.78,70.59,7.03,0.000,213.2812,112.5000,70.59,7.03
7.97,70.59,7.03,0.000,213.2812,112.5000,70.59,7.03
8.12,70.59,7.03,0.000,213.2812,86.7188,70.59,7.03
8.27,70.59,7.03,0.000,213.2812,86.7188,70.59,7.03
8.44,70.59,7.03,0.000,213.2812,86.7188,70.59,7.03
8.61,70.59,7.03,0.000,213.2812,86.7188,70.59,7.03
9.15,70.59,7.03,0.000,213.2812,86.7188,70.59,7.03
9.65,70.59,7.03,0.000,213.2812,86.7188,70.59,7.03
