Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
0.04,133.33,7.03,1.000,94.9219,46.8750,133.33,7.03
0.23,133.33,7.03,1.000,94.9219,46.8750,133.33,7.03
0.38,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
0.56,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
0.73,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
0.88,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
1.05,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
1.21,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
1.35,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
1.52,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
1.70,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
1.88,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
2.11,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
2.31,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
2.52,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
2.70,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
2.92,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
3.10,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
3.27,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
3.43,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
3.83,133.33,7.03,1.000,94.9219,0.0000,133.33,7.03
4.05,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
4.27,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
4.68,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
5.17,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
5.69,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
6.18,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
6.68,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
7.19,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
7.65,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
8.11,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
8.59,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
9.04,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
9.52,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
9.96,133.33,7.03,1.000,94.9219,7.0312,133.33,7.03
