Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
0.40,120.00,7.03,0.408,128.9062,119.5312,120.00,7.03
0.59,120.00,7.03,0.363,128.9062,119.5312,120.00,7.03
0.74,120.00,7.03,0.313,128.9062,119.5312,120.00,7.03
0.91,120.00,7.03,1.026,128.9062,119.5312,120.00,7.03
1.07,120.00,7.03,1.061,128.9062,119.5312,120.00,7.03
1.24,120.00,7.03,0.589,128.9062,119.5312,120.00,7.03
1.44,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
1.64,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
1.81,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
1.97,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
2.13,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
2.32,120.00,7.03,0.397,128.9062,119.5312,120.00,7.03
2.47,120.00,7.03,0.424,128.9062,119.5312,120.00,7.03
2.63,120.00,7.03,0.398,128.9062,119.5312,120.00,7.03
2.79,120.00,7.03,0.554,128.9062,119.5312,120.00,7.03
2.95,120.00,7.03,0.892,128.9062,119.5312,120.00,7.03
3.09,120.00,7.03,0.958,128.9062,119.5312,120.00,7.03
3.25,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
3.39,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
3.53,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
3.69,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
3.85,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
3.99,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
4.14,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
4.31,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
4.45,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
4.61,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
4.75,120.00,7.03,1.000,128.9062,119.5312,120.00,7.03
4.91,120.00,7.03,0.398,128.9062,119.5312,120.00,7.03
5.07,120.00,7.03,0.534,128.9062,119.5312,120.00,7.03
