Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
4.35,133.33,7.03,0.900,94.9219,46.8750,133.33,7.03
4.55,63.16,7.03,0.949,94.9219,46.8750,63.16,7.03
4.75,63.16,7.03,1.000,94.9219,46.8750,63.16,7.03
4.96,63.16,7.03,1.000,94.9219,46.8750,63.16,7.03
5.18,63.16,7.03,1.000,94.9219,46.8750,63.16,7.03
5.41,63.16,7.03,1.000,94.9219,46.8750,63.16,7.03
5.70,63.16,7.03,0.961,94.9219,46.8750,63.16,7.03
5.97,63.16,7.03,0.938,94.9219,46.8750,63.16,7.03
6.20,63.16,7.03,0.920,94.9219,46.8750,63.16,7.03
6.41,63.16,7.03,0.890,94.9219,58.5938,63.16,7.03
6.60,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
6.79,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
7.01,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
7.18,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
7.33,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
7.51,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
7.68,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
7.86,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
8.07,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
8.25,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
8.45,63.16,7.03,0.844,94.9219,58.5938,63.16,7.03
8.61,63.16,7.03,0.883,94.9219,58.5938,63.16,7.03
8.77,63.16,7.03,0.853,94.9219,58.5938,63.16,7.03
8.99,63.16,7.03,0.822,94.9219,58.5938,63.16,7.03
9.14,63.16,7.03,0.805,94.9219,58.5938,63.16,7.03
9.26,63.16,7.03,0.814,94.9219,58.5938,63.16,7.03
9.46,63.16,7.03,0.777,94.9219,58.5938,63.16,7.03
9.64,63.16,7.03,0.729,94.9219,58.5938,63.16,7.03
9.79,63.16,7.03,0.683,94.9219,58.5938,63.16,7.03
