Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
0.08,50.00,9.38,0.386,97.2656,97.2656,50.00,9.38
0.13,50.00,9.38,0.386,97.2656,97.2656,50.00,9.38
0.17,50.00,9.38,0.386,97.2656,97.2656,50.00,9.38
0.23,50.00,9.38,0.386,97.2656,97.2656,50.00,9.38
0.28,50.00,9.38,0.749,97.2656,97.2656,50.00,9.38
0.32,50.00,9.38,0.749,97.2656,97.2656,50.00,9.38
0.38,50.00,9.38,0.749,97.2656,97.2656,50.00,9.38
0.43,50.00,9.38,0.749,97.2656,97.2656,50.00,9.38
0.47,50.00,9.38,0.749,97.2656,97.2656,50.00,9.38
0.53,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.80,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.80,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.80,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.80,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.80,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.83,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.88,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.92,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
0.98,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.03,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.10,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.13,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.18,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.21,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.28,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.33,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.37,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.43,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.48,50.00,9.38,0.800,97.2656,97.2656,50.00,9.38
1.52,50.00,9.38,0.771,97.2656,97.2656,50.00,9.38
1.58,50.00,9.38,0.771,97.2656,97.2656,50.00,9.38
1.63,50.00,9.38,0.771,97.2656,97.2656,50.00,9.38
1.67,50.00,9.38,0.771,97.2656,97.2656,50.00,9.38
1.73,50.00,9.38,0.771,97.2656,97.2656,50.00,9.38
1.78,50.00,9.38,0.771,97.2656,97.2656,50.00,9.38
1.82,50.00,9.38,0.771,97.2656,97.2656,50.00,9.38
1.88,50.00,9.38,0.771,96.0938,96.0938,50.00,9.38
1.93,50.00,9.38,0.771,96.0938,96.0938,50.00,9.38
1.97,50.00,9.38,0.771,96.0938,96.0938,50.00,9.38
2.03,50.00,9.38,0.771,96.0938,96.0938,50.00,9.38
2.08,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.12,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.18,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.23,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.27,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.33,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.38,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.42,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.48,50.00,11.72,0.771,96.0938,96.0938,50.00,11.72
2.53,50.00,11.72,0.736,96.0938,96.0938,50.00,11.72
2.57,50.00,11.72,0.736,96.0938,96.0938,50.00,11.72
2.63,50.00,11.72,0.736,96.0938,96.0938,50.00,11.72
2.68,50.00,11.72,0.736,96.0938,96.0938,50.00,11.72
2.72,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
2.78,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
2.83,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
2.87,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
2.93,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
2.98,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
3.02,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
3.08,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
3.13,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
3.17,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
3.23,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
3.28,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
3.32,50.00,11.72,0.736,97.2656,97.2656,50.00,11.72
