Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
2.13,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
2.30,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
2.42,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
2.56,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
2.68,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
2.82,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
2.95,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
3.06,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
3.17,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
3.28,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
3.41,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
3.55,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
3.66,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
3.79,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
3.92,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
4.05,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
4.18,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
4.32,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
4.49,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
4.65,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
4.86,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
5.03,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
5.22,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
5.45,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
5.67,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
5.89,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
6.11,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
6.34,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
6.56,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
6.84,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
7.05,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
7.27,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
7.44,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
7.63,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
7.83,100.00,7.03,0.100,207.4219,106.6406,100.00,7.03
8.00,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
8.18,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
8.39,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
8.55,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
8.78,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
8.97,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
9.19,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
9.34,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
9.52,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
9.73,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
9.91,100.00,9.38,0.100,207.4219,106.6406,100.00,9.38
