Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
6.18,54.55,9.38,0.404,168.7500,90.2344,54.55,9.38
6.24,54.55,9.38,0.404,168.7500,90.2344,54.55,9.38
6.29,54.55,9.38,0.404,168.7500,90.2344,54.55,9.38
6.34,54.55,9.38,0.487,168.7500,90.2344,54.55,9.38
6.40,54.55,9.38,0.487,168.7500,90.2344,54.55,9.38
6.43,54.55,9.38,0.487,168.7500,90.2344,54.55,9.38
6.48,54.55,9.38,0.487,168.7500,90.2344,54.55,9.38
6.54,54.55,9.38,0.487,168.7500,90.2344,54.55,9.38
6.58,54.55,9.38,0.487,168.7500,90.2344,54.55,9.38
6.63,54.55,11.72,0.487,168.7500,90.2344,54.55,11.72
6.69,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
6.74,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
6.78,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
6.84,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
6.89,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
6.93,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
7.00,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
7.04,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
7.08,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
7.15,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
7.18,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
7.24,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
7.29,54.55,11.72,0.487,166.4062,57.4219,54.55,11.72
7.35,54.55,11.72,0.707,166.4062,57.4219,54.55,11.72
7.38,54.55,11.72,0.707,166.4062,57.4219,54.55,11.72
7.45,54.55,11.72,0.707,166.4062,57.4219,54.55,11.72
7.48,54.55,11.72,0.707,166.4062,57.4219,54.55,11.72
7.52,54.55,11.72,0.707,166.4062,58.5938,54.55,11.72
7.60,54.55,11.72,0.707,166.4062,58.5938,54.55,11.72
7.63,54.55,11.72,0.707,166.4062,58.5938,54.55,11.72
7.68,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
7.75,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
7.79,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
7.84,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
7.90,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
7.93,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
7.98,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
8.04,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
8.08,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
8.13,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
8.19,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
8.24,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
8.27,54.55,11.72,0.707,165.2344,58.5938,54.55,11.72
8.34,54.55,11.72,0.899,165.2344,58.5938,54.55,11.72
8.39,54.55,11.72,0.899,165.2344,58.5938,54.55,11.72
8.43,54.55,11.72,0.899,165.2344,58.5938,54.55,11.72
8.49,54.55,11.72,0.899,165.2344,58.5938,54.55,11.72
8.54,54.55,11.72,0.899,165.2344,58.5938,54.55,11.72
8.59,54.55,11.72,0.899,165.2344,58.5938,54.55,11.72
8.65,54.55,11.72,0.899,165.2344,58.5938,54.55,11.72
8.68,54.55,11.72,0.899,165.2344,57.4219,54.55,11.72
8.74,54.55,11.72,0.899,165.2344,57.4219,54.55,11.72
8.79,54.55,11.72,0.899,165.2344,57.4219,54.55,11.72
8.85,54.55,11.72,0.899,165.2344,57.4219,54.55,11.72
8.88,54.55,11.72,0.899,165.2344,57.4219,54.55,11.72
8.95,54.55,11.72,0.899,165.2344,57.4219,54.55,11.72
8.98,54.55,14.06,0.899,165.2344,57.4219,54.55,14.06
9.03,54.55,14.06,0.899,165.2344,57.4219,54.55,14.06
9.10,54.55,14.06,0.899,165.2344,57.4219,54.55,14.06
9.13,54.55,14.06,0.899,165.2344,57.4219,54.55,14.06
9.19,54.55,14.06,0.899,165.2344,57.4219,54.55,14.06
9.24,54.55,14.06,0.899,165.2344,57.4219,54.55,14.06
9.29,54.55,14.06,0.899,165.2344,57.4219,54.55,14.06
9.34,54.55,14.06,0.846,165.2344,57.4219,54.55,14.06
9.40,54.55,14.06,0.846,165.2344,57.4219,54.55,14.06
9.43,54.55,14.06,0.846,165.2344,57.4219,54.55,14.06
9.48,54.55,14.06,0.846,165.2344,57.4219,54.55,14.06
9.55,54.55,14.06,0.846,165.2344,57.4219,54.55,14.06
9.59,54.55,14.06,0.846,165.2344,57.4219,54.55,14.06
9.63,54.55,14.06,0.846,165.2344,57.4219,54.55,14.06
9.69,54.55,14.06,0.846,164.0625,56.2500,54.55,14.06
9.73,54.55,14.06,0.846,164.0625,56.2500,54.55,14.06
9.78,54.55,14.06,0.846,164.0625,56.2500,54.55,14.06
9.84,54.55,14.06,0.846,164.0625,56.2500,54.55,14.06
9.89,54.55,14.06,0.846,164.0625,56.2500,54.55,14.06
9.93,54.55,14.06,0.846,164.0625,56.2500,54.55,14.06
10.00,54.55,14.06,0.846,164.0625,56.2500,54.55,14.06
10.04,54.55,14.06,0.846,164.0625,56.2500,54.55,14.06
