Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
5.05,66.67,9.38,0.906,187.5000,119.5312,66.67,9.38
5.10,66.67,9.38,0.812,187.5000,119.5312,66.67,9.38
5.14,66.67,9.38,0.718,187.5000,119.5312,66.67,9.38
5.19,66.67,9.38,0.624,187.5000,119.5312,66.67,9.38
5.25,66.67,9.38,0.530,187.5000,119.5312,66.67,9.38
5.29,66.67,9.38,0.435,187.5000,119.5312,66.67,9.38
5.34,66.67,9.38,0.341,187.5000,119.5312,66.67,9.38
5.40,66.67,9.38,0.247,187.5000,119.5312,66.67,9.38
5.44,66.67,9.38,0.247,187.5000,119.5312,66.67,9.38
5.49,66.67,9.38,0.247,187.5000,119.5312,66.67,9.38
5.55,66.67,9.38,0.247,187.5000,119.5312,66.67,9.38
5.59,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
5.65,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
5.70,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
5.74,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
5.79,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
5.85,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
5.89,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
5.94,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
6.03,66.67,9.38,0.247,94.9219,63.2812,66.67,9.38
6.04,50.00,9.38,0.290,94.9219,63.2812,50.00,9.38
6.09,50.00,9.38,0.332,94.9219,63.2812,50.00,9.38
6.15,50.00,9.38,0.375,94.9219,63.2812,50.00,9.38
6.19,50.00,9.38,0.417,94.9219,63.2812,50.00,9.38
6.24,50.00,9.38,0.460,94.9219,63.2812,50.00,9.38
6.30,50.00,9.38,0.502,94.9219,63.2812,50.00,9.38
6.34,50.00,9.38,0.545,94.9219,63.2812,50.00,9.38
6.39,50.00,11.72,0.587,94.9219,63.2812,50.00,11.72
6.45,50.00,11.72,0.587,139.4531,63.2812,50.00,11.72
6.53,50.00,11.72,0.587,139.4531,63.2812,50.00,11.72
6.54,50.00,11.72,0.587,139.4531,63.2812,50.00,11.72
6.60,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
6.64,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
6.70,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
6.75,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
6.79,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
6.85,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
6.90,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
6.94,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
7.01,50.00,11.72,0.587,139.4531,50.3906,50.00,11.72
7.05,50.00,11.72,0.567,139.4531,50.3906,50.00,11.72
7.09,50.00,11.72,0.547,139.4531,50.3906,50.00,11.72
7.15,50.00,11.72,0.526,139.4531,50.3906,50.00,11.72
7.20,50.00,11.72,0.506,139.4531,50.3906,50.00,11.72
7.24,50.00,11.72,0.486,139.4531,50.3906,50.00,11.72
7.30,50.00,11.72,0.466,139.4531,50.3906,50.00,11.72
7.35,50.00,11.72,0.445,139.4531,50.3906,50.00,11.72
7.39,50.00,11.72,0.425,139.4531,50.3906,50.00,11.72
7.45,50.00,11.72,0.425,139.4531,96.0938,50.00,11.72
7.54,50.00,11.72,0.425,139.4531,96.0938,50.00,11.72
7.54,50.00,11.72,0.425,139.4531,96.0938,50.00,11.72
7.60,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
7.65,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
7.69,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
7.75,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
7.80,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
7.84,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
7.90,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
7.95,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
8.03,50.00,11.72,0.425,96.0938,96.0938,50.00,11.72
8.05,50.00,11.72,0.423,96.0938,96.0938,50.00,11.72
8.10,50.00,11.72,0.420,96.0938,96.0938,50.00,11.72
8.14,50.00,11.72,0.418,96.0938,96.0938,50.00,11.72
8.20,50.00,11.72,0.416,96.0938,96.0938,50.00,11.72
8.25,50.00,11.72,0.413,96.0938,96.0938,50.00,11.72
8.29,50.00,11.72,0.411,96.0938,96.0938,50.00,11.72
8.35,50.00,11.72,0.409,96.0938,96.0938,50.00,11.72
8.40,50.00,11.72,0.406,96.0938,96.0938,50.00,11.72
8.44,50.00,11.72,0.406,193.3594,96.0938,50.00,11.72
8.50,50.00,11.72,0.406,193.3594,96.0938,50.00,11.72
8.55,50.00,11.72,0.406,193.3594,96.0938,50.00,11.72
8.59,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
8.65,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
8.70,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
8.74,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
8.80,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
8.85,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
8.89,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
8.95,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
9.03,50.00,11.72,0.406,193.3594,93.7500,50.00,11.72
9.04,50.00,11.72,0.436,193.3594,93.7500,50.00,11.72
9.10,50.00,11.72,0.467,193.3594,93.7500,50.00,11.72
9.15,50.00,14.06,0.497,193.3594,93.7500,50.00,14.06
9.19,50.00,14.06,0.527,193.3594,93.7500,50.00,14.06
9.25,50.00,14.06,0.557,193.3594,93.7500,50.00,14.06
9.30,50.00,14.06,0.587,193.3594,93.7500,50.00,14.06
9.34,50.00,14.06,0.617,193.3594,93.7500,50.00,14.06
9.40,50.00,14.06,0.648,193.3594,93.7500,50.00,14.06
9.45,50.00,14.06,0.648,193.3594,93.7500,50.00,14.06
9.51,50.00,14.06,0.648,193.3594,93.7500,50.00,14.06
9.55,50.00,14.06,0.648,193.3594,93.7500,50.00,14.06
9.60,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
9.64,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
9.70,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
9.75,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
9.79,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
9.85,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
9.90,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
9.94,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
10.00,50.00,14.06,0.648,121.8750,48.0469,50.00,14.06
10.05,50.00,14.06,0.636,121.8750,48.0469,50.00,14.06
