Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
0.93,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
1.10,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
1.28,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
1.44,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
1.61,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
1.76,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
1.93,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
2.09,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
2.25,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
2.42,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
2.58,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
2.73,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
2.87,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
3.05,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
3.19,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
3.35,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
3.51,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
3.66,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
3.80,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
3.94,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
4.10,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
4.26,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
4.42,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
4.58,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
4.75,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
4.92,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
5.09,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
5.27,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
5.70,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
5.93,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
6.12,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
6.30,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
6.46,133.33,7.03,1.000,120.7031,118.3594,133.33,7.03
6.64,133.33,7.03,1.000,150.0000,118.3594,133.33,7.03
6.84,133.33,7.03,1.000,150.0000,118.3594,133.33,7.03
7.16,133.33,7.03,1.000,150.0000,118.3594,133.33,7.03
7.35,133.33,7.03,1.000,150.0000,17.5781,133.33,7.03
7.55,133.33,7.03,1.000,150.0000,17.5781,133.33,7.03
8.02,133.33,7.03,1.000,150.0000,17.5781,133.33,7.03
8.58,133.33,7.03,1.000,150.0000,17.5781,133.33,7.03
8.95,133.33,7.03,1.000,150.0000,17.5781,133.33,7.03
9.18,133.33,9.38,1.000,150.0000,17.5781,133.33,9.38
9.46,133.33,9.38,1.000,150.0000,17.5781,133.33,9.38
9.65,133.33,9.38,1.000,150.0000,17.5781,133.33,9.38
9.85,133.33,9.38,1.000,150.0000,17.5781,133.33,9.38
