Time,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT
2.41,75.00,7.03,0.247,142.9688,62.1094,75.00,7.03
2.47,75.00,7.03,0.247,142.9688,62.1094,75.00,7.03
2.51,75.00,7.03,0.247,142.9688,62.1094,75.00,7.03
2.55,75.00,7.03,0.247,142.9688,62.1094,75.00,7.03
2.62,75.00,7.03,0.247,142.9688,62.1094,75.00,7.03
2.66,75.00,7.03,0.247,142.9688,62.1094,75.00,7.03
2.71,75.00,7.03,0.247,142.9688,62.1094,75.00,7.03
2.77,52.17,7.03,0.247,142.9688,62.1094,52.17,7.03
2.82,52.17,7.03,0.247,142.9688,62.1094,52.17,7.03
2.86,52.17,7.03,0.247,142.9688,62.1094,52.17,7.03
3.08,52.17,7.03,0.247,142.9688,62.1094,52.17,7.03
3.08,52.17,7.03,0.330,142.9688,62.1094,52.17,7.03
3.08,52.17,7.03,0.330,142.9688,62.1094,52.17,7.03
3.08,52.17,7.03,0.330,142.9688,62.1094,52.17,7.03
3.12,52.17,7.03,0.330,142.9688,62.1094,52.17,7.03
3.16,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.22,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.25,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.30,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.37,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.44,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.46,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.52,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.55,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.60,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.67,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.71,52.17,7.03,0.330,158.2031,114.8438,52.17,7.03
3.75,54.55,7.03,0.330,158.2031,114.8438,54.55,7.03
3.82,54.55,7.03,0.330,158.2031,114.8438,54.55,7.03
3.86,54.55,7.03,0.330,158.2031,114.8438,54.55,7.03
3.91,54.55,7.03,0.330,158.2031,114.8438,54.55,7.03
3.97,54.55,7.03,0.707,158.2031,114.8438,54.55,7.03
4.02,54.55,7.03,0.707,158.2031,114.8438,54.55,7.03
4.06,54.55,7.03,0.707,158.2031,114.8438,54.55,7.03
4.11,54.55,7.03,0.707,158.2031,114.8438,54.55,7.03
4.17,54.55,7.03,0.707,158.2031,114.8438,54.55,7.03
4.21,54.55,7.03,0.707,158.2031,114.8438,54.55,7.03
4.27,54.55,7.03,0.707,158.2031,114.8438,54.55,7.03
4.32,54.55,7.03,0.707,155.8594,72.6562,54.55,7.03
4.35,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.45,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.47,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.51,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.57,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.62,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.66,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.72,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.77,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.81,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.87,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.95,54.55,9.38,0.707,155.8594,72.6562,54.55,9.38
4.96,54.55,9.38,0.755,155.8594,72.6562,54.55,9.38
5.02,54.55,9.38,0.755,155.8594,72.6562,54.55,9.38
5.06,54.55,9.38,0.755,155.8594,72.6562,54.55,9.38
5.10,54.55,9.38,0.755,155.8594,72.6562,54.55,9.38
5.17,54.55,9.38,0.755,159.3750,72.6562,54.55,9.38
5.22,54.55,9.38,0.755,159.3750,72.6562,54.55,9.38
5.26,54.55,9.38,0.755,159.3750,72.6562,54.55,9.38
5.32,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.37,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.41,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.47,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.50,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.55,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.62,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.66,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.71,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.77,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.82,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.86,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.93,54.55,9.38,0.755,159.3750,70.3125,54.55,9.38
5.96,54.55,9.38,0.643,159.3750,70.3125,54.55,9.38
6.01,54.55,9.38,0.643,159.3750,70.3125,54.55,9.38
6.07,54.55,9.38,0.643,159.3750,70.3125,54.55,9.38
6.12,54.55,9.38,0.643,159.3750,70.3125,54.55,9.38
6.16,54.55,9.38,0.643,159.3750,71.4844,54.55,9.38
6.22,54.55,9.38,0.643,159.3750,71.4844,54.55,9.38
6.25,54.55,9.38,0.643,159.3750,71.4844,54.55,9.38
6.30,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.37,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.43,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.46,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.52,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.55,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.60,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.67,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.71,54.55,9.38,0.643,117.1875,71.4844,54.55,9.38
6.75,66.67,9.38,0.643,117.1875,71.4844,66.67,9.38
6.82,66.67,9.38,0.643,117.1875,71.4844,66.67,9.38
6.87,66.67,9.38,0.643,117.1875,71.4844,66.67,9.38
6.91,66.67,9.38,0.643,117.1875,71.4844,66.67,9.38
6.97,66.67,9.38,0.524,117.1875,71.4844,66.67,9.38
7.01,66.67,9.38,0.524,117.1875,71.4844,66.67,9.38
7.05,66.67,9.38,0.524,117.1875,71.4844,66.67,9.38
7.12,66.67,9.38,0.524,117.1875,71.4844,66.67,9.38
7.16,66.67,9.38,0.524,117.1875,71.4844,66.67,9.38
7.21,66.67,9.38,0.524,117.1875,71.4844,66.67,9.38
7.27,66.67,9.38,0.524,117.1875,71.4844,66.67,9.38
7.32,66.67,9.38,0.524,117.1875,50.3906,66.67,9.38
7.35,66.67,9.38,0.524,117.1875,50.3906,66.67,9.38
7.42,66.67,9.38,0.524,117.1875,50.3906,66.67,9.38
7.47,66.67,11.72,0.524,117.1875,50.3906,66.67,11.72
7.51,66.67,11.72,0.524,117.1875,50.3906,66.67,11.72
7.57,66.67,11.72,0.524,117.1875,50.3906,66.67,11.72
7.62,66.67,11.72,0.524,117.1875,50.3906,66.67,11.72
7.66,66.67,11.72,0.524,117.1875,50.3906,66.67,11.72
7.72,66.67,11.72,0.524,117.1875,50.3906,66.67,11.72
7.77,70.59,11.72,0.524,117.1875,50.3906,70.59,11.72
7.81,70.59,11.72,0.524,117.1875,50.3906,70.59,11.72
7.87,70.59,11.72,0.524,117.1875,50.3906,70.59,11.72
7.93,70.59,11.72,0.524,117.1875,50.3906,70.59,11.72
7.96,70.59,11.72,0.544,117.1875,50.3906,70.59,11.72
8.02,70.59,11.72,0.544,117.1875,50.3906,70.59,11.72
